year,month,id,pearson,kendall,goodness,canonica
2023,5,63868b22ea81f11fe450cbce,0.4185406051686122,58.78048780487805,0.214,0.8318780460938706
2023,5,63868b22ea81f11fe450cbcf,0.35997483616905646,56.951219512195124,0.214,0.8318780460938706
2023,5,63868b22ea81f11fe450cbd0,0.43820159128777686,59.8780487804878,0.214,0.8318780460938706
2023,8,62a74fb65371672adc12c238,7.652147857297488e-4,64.63414634146342,0.202,0.3456568732075823
2023,8,62a74fb65371672adc12c239,0.05713950178087593,62.74390243902439,0.202,0.3456568732075823
2023,8,62a74fb65371672adc12c23a,0.059332654866422224,65,0.202,0.3456568732075823
2023,8,62a74fb65371672adc12c23b,0.06328625381493211,59.63414634146341,0.202,0.3456568732075823
2023,8,63868b225371672adc12c23c,-0.25617898999050065,64.51219512195122,0.202,0.3456568732075823
2023,8,63868b225371672adc12c23d,-0.045554421798612285,62.5609756097561,0.202,0.3456568732075823
2023,8,63868b225371672adc12c23e,-0.10559102877464088,57.4390243902439,0.202,0.3456568732075823
2023,8,63868b225371672adc12c23f,-0.2675568251564962,65.0609756097561,0.202,0.3456568732075823
2023,8,63868b22ea81f11fe450cbcd,-0.09681492218558263,59.26829268292683,0.202,0.3456568732075823
2023,8,63868b22ea81f11fe450cbce,-0.1718894951454707,49.63414634146341,0.202,0.3456568732075823
2023,8,63868b22ea81f11fe450cbcf,-0.039191410379356056,57.073170731707314,0.202,0.3456568732075823
2023,8,63868b22ea81f11fe450cbd0,0.006963312542785002,53.53658536585366,0.202,0.3456568732075823
2023,5,62a74fc15371672adc12c249,0.32530625035578065,62.926829268292686,0.222,0.7181003380335655
2023,5,62a74fc15371672adc12c24a,0.32592138992083725,59.8780487804878,0.222,0.7181003380335655
2023,5,62a74fc15371672adc12c24b,0.2057706938235282,64.26829268292683,0.222,0.7181003380335655
2023,5,62a74fc15371672adc12c24d,0.43856163406160004,66.09756097560975,0.222,0.7181003380335655
2023,5,63868b305371672adc12c24e,-0.0076650456771462094,58.170731707317074,0.222,0.7181003380335655
2023,5,63868b305371672adc12c24f,0.12580977476768684,59.26829268292683,0.222,0.7181003380335655
2023,5,63868b30ea81f11fe450cbd9,0.291832991148458,63.78048780487805,0.222,0.7181003380335655
2023,5,63868b30ea81f11fe450cbda,0.17670171962609002,58.78048780487805,0.222,0.7181003380335655
2023,5,63868b30ea81f11fe450cbdb,0.04704024934543087,54.75609756097561,0.222,0.7181003380335655
2023,5,63868b30ea81f11fe450cbdc,0.29407149214434214,63.170731707317074,0.222,0.7181003380335655
2023,8,62a74fc15371672adc12c249,-0.19818690537938677,50.0609756097561,-0.041,0.8173333187293762
2023,8,62a74fc15371672adc12c24a,-0.2789883437007211,46.46341463414634,-0.041,0.8173333187293762
2023,8,62a74fc15371672adc12c24b,-0.07064702476797874,44.573170731707314,-0.041,0.8173333187293762
2023,8,62a74fc15371672adc12c24d,-0.2752850908889771,45,-0.041,0.8173333187293762
2023,8,63868b305371672adc12c24e,0.06911273169738329,48.84146341463415,-0.041,0.8173333187293762
2023,8,63868b305371672adc12c24f,0.250586684076477,47.926829268292686,-0.041,0.8173333187293762
2023,8,63868b30ea81f11fe450cbd9,-0.07704195651309828,48.170731707317074,-0.041,0.8173333187293762
2023,8,63868b30ea81f11fe450cbda,-0.1223649058739876,44.8780487804878,-0.041,0.8173333187293762
2023,8,63868b30ea81f11fe450cbdb,0.0715910897687156,51.21951219512195,-0.041,0.8173333187293762
2023,8,63868b30ea81f11fe450cbdc,0.25979233984883354,52.31707317073171,-0.041,0.8173333187293762
2023,5,62a74fd05371672adc12c25d,-0.15293210093722123,53.048780487804876,-0.013,0.7882220561874648
2023,5,62a74fd05371672adc12c25e,-0.12687508526360036,47.68292682926829,-0.013,0.7882220561874648
2023,5,62a74fd05371672adc12c25f,-0.25056093735092133,47.073170731707314,-0.013,0.7882220561874648
2023,5,62a74fd05371672adc12c260,0.32170229102120207,53.84146341463415,-0.013,0.7882220561874648
2023,5,62a74fd05371672adc12c261,-0.506714098994992,31.463414634146343,-0.013,0.7882220561874648
2023,5,63868b3a5371672adc12c262,-0.07220602059405486,55.24390243902439,-0.013,0.7882220561874648
2023,5,63868b3a5371672adc12c263,0.06010195401365104,49.51219512195122,-0.013,0.7882220561874648
2023,5,63868b3a5371672adc12c264,-0.12199825091552781,52.68292682926829,-0.013,0.7882220561874648
2023,5,63868b3a5371672adc12c265,-0.17255268834084478,50,-0.013,0.7882220561874648
2023,5,63868b3aea81f11fe450cbe6,-0.020390091069362973,48.292682926829265,-0.013,0.7882220561874648
2023,5,63868b3aea81f11fe450cbe7,-0.030756702390806384,52.31707317073171,-0.013,0.7882220561874648
2023,5,63868b3aea81f11fe450cbe8,-0.21124016970358708,50.853658536585364,-0.013,0.7882220561874648
2023,5,63868b3aea81f11fe450cbe9,-0.11686846142283297,43.90243902439025,-0.013,0.7882220561874648
2023,5,63868b3aea81f11fe450cbea,0.02469559528858676,54.75609756097561,-0.013,0.7882220561874648
2023,8,62a74fd05371672adc12c25d,-0.11291207568185337,48.170731707317074,-0.01,0.8283318894232246
2023,8,62a74fd05371672adc12c25e,-0.11291207568185341,48.170731707317074,-0.01,0.8283318894232246
2023,8,62a74fd05371672adc12c25f,-999,-999,-0.01,0.8283318894232246
2023,8,62a74fd05371672adc12c260,0.036817200094985326,36.52439024390244,-0.01,0.8283318894232246
2023,8,62a74fd05371672adc12c261,-0.14904128334710476,43.23170731707317,-0.01,0.8283318894232246
2023,8,63868b3a5371672adc12c262,-0.11291207568185341,48.170731707317074,-0.01,0.8283318894232246
2023,8,63868b3a5371672adc12c263,-0.1129120756818534,48.170731707317074,-0.01,0.8283318894232246
2023,8,63868b3a5371672adc12c264,-0.11291207568185344,48.170731707317074,-0.01,0.8283318894232246
2023,8,63868b3a5371672adc12c265,-0.11291207568185346,48.170731707317074,-0.01,0.8283318894232246
2023,8,63868b3aea81f11fe450cbe6,-0.16778489453226159,63.47560975609756,-0.01,0.8283318894232246
2023,8,63868b3aea81f11fe450cbe7,-0.11291207568185338,48.170731707317074,-0.01,0.8283318894232246
2023,8,63868b3aea81f11fe450cbe8,-999,-999,-0.01,0.8283318894232246
2023,8,63868b3aea81f11fe450cbe9,-0.16718896867125133,65.1829268292683,-0.01,0.8283318894232246
2023,8,63868b3aea81f11fe450cbea,-0.1129120756818534,48.170731707317074,-0.01,0.8283318894232246
2023,5,63868ade5371672adc12c1e5,0.07004717582323407,55.97560975609756,0.065,0.5469687690142736
2023,5,63868ade5371672adc12c1e6,0.27150145807207854,58.90243902439025,0.065,0.5469687690142736
2023,5,63868ade5371672adc12c1e7,-0.31669570006344294,44.8780487804878,0.065,0.5469687690142736
2023,8,63868ade5371672adc12c1e5,-0.20303376494730954,64.63414634146342,0.28,0.4604092558371077
2023,8,63868ade5371672adc12c1e6,-0.08419162818487289,69.32926829268293,0.28,0.4604092558371077
2023,8,63868ade5371672adc12c1e7,0.23306953074905845,58.048780487804876,0.28,0.4604092558371077
2023,5,63868b0b5371672adc12c20c,0.29375263908959404,64.26829268292683,0.257,0.44235265639010907
2023,5,63868b0b5371672adc12c20d,0.25504577506830756,63.048780487804876,0.257,0.44235265639010907
2023,5,63868b0b5371672adc12c20e,0.17228062551219658,61.46341463414634,0.257,0.44235265639010907
2023,5,63868b0b5371672adc12c20f,0.23322500607707208,62.5609756097561,0.257,0.44235265639010907
2023,8,63868b0b5371672adc12c20c,-0.4239756077740123,62.86585365853659,0.178,0.29704106383937795
2023,8,63868b0b5371672adc12c20d,-0.5431543805696006,56.58536585365854,0.178,0.29704106383937795
2023,8,63868b0b5371672adc12c20e,-0.2640299069602179,57.80487804878049,0.178,0.29704106383937795
2023,8,63868b0b5371672adc12c20f,-0.38504134426453,58.292682926829265,0.178,0.29704106383937795
2023,5,63868b175371672adc12c220,0.2173115537090313,51.829268292682926,0.146,0.8071482332533545
2023,5,63868b175371672adc12c221,0.17758940852033644,56.34146341463415,0.146,0.8071482332533545
2023,5,63868b175371672adc12c222,0.3099747027936456,60.609756097560975,0.146,0.8071482332533545
2023,5,63868b175371672adc12c223,0.2997136170355922,61.829268292682926,0.146,0.8071482332533545
2023,5,63868b175371672adc12c224,0.10201486456062198,55.1219512195122,0.146,0.8071482332533545
2023,5,63868b175371672adc12c225,0.28185225778585266,61.951219512195124,0.146,0.8071482332533545
2023,5,63868b175371672adc12c226,0.18041064148256367,59.146341463414636,0.146,0.8071482332533545
2023,5,63868b185371672adc12c227,0.1043998511619813,53.41463414634146,0.146,0.8071482332533545
2023,5,63868b185371672adc12c228,0.20555943588756342,58.78048780487805,0.146,0.8071482332533545
2023,5,63868b185371672adc12c229,0.35830217097896844,62.80487804878049,0.146,0.8071482332533545
2023,5,63868b185371672adc12c22a,0.19368485358927734,55.24390243902439,0.146,0.8071482332533545
2023,5,63868b185371672adc12c22b,0.04213580635594378,50.48780487804878,0.146,0.8071482332533545
2023,8,63868b175371672adc12c220,0.6135376633587543,73.35365853658537,0.27,0.9283017049239408
2023,8,63868b175371672adc12c221,0.25178352096374185,60,0.27,0.9283017049239408
2023,8,63868b175371672adc12c222,0.4890322565200113,67.1951219512195,0.27,0.9283017049239408
2023,8,63868b175371672adc12c223,0.5473530864616573,72.3780487804878,0.27,0.9283017049239408
2023,8,63868b175371672adc12c224,0.4010385833947325,59.69512195121951,0.27,0.9283017049239408
2023,8,63868b175371672adc12c225,0.3698300746124202,60.73170731707317,0.27,0.9283017049239408
2023,8,63868b175371672adc12c226,0.3286201874082192,61.21951219512195,0.27,0.9283017049239408
2023,8,63868b185371672adc12c227,0.5105722557141789,60.24390243902439,0.27,0.9283017049239408
2023,8,63868b185371672adc12c228,0.5100824093147849,61.890243902439025,0.27,0.9283017049239408
2023,8,63868b185371672adc12c229,0.32668420021668765,58.59756097560975,0.27,0.9283017049239408
2023,8,63868b185371672adc12c22a,0.46275928662128907,65.2439024390244,0.27,0.9283017049239408
2023,8,63868b185371672adc12c22b,0.42999237345982916,61.707317073170735,0.27,0.9283017049239408
2023,5,63868b445371672adc12c278,0.04230426709245193,47.68292682926829,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c279,-0.03983740427514309,45.24390243902439,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c27a,0.06590908730429085,52.19512195121951,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c27b,0.005463793458236327,44.02439024390244,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c27c,-9.372604653798654e-4,48.292682926829265,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c27d,0.024740397411322383,49.26829268292683,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c27e,0.02026084457626731,50.853658536585364,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c27f,0.03196469701494291,50.24390243902439,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c280,0.0015578772829647767,44.26829268292683,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c281,-0.04783984910709898,49.8780487804878,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c282,-0.1447535920225368,46.34146341463415,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c283,0.08311118578912254,53.78048780487805,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c284,-0.09532134983369646,46.707317073170735,-0.023,0.6663551073767201
2023,5,63868b445371672adc12c285,0.0344170032205778,55.1219512195122,-0.023,0.6663551073767201
2023,8,63868b445371672adc12c278,0.25473931049885307,59.69512195121951,0.158,0.46809440341998343
2023,8,63868b445371672adc12c279,0.28448525793495294,58.90243902439025,0.158,0.46809440341998343
2023,8,63868b445371672adc12c27a,0.20863858579401848,56.09756097560975,0.158,0.46809440341998343
2023,8,63868b445371672adc12c27b,0.1333531703135931,52.68292682926829,0.158,0.46809440341998343
2023,8,63868b445371672adc12c27c,0.3523187549206573,63.53658536585366,0.158,0.46809440341998343
2023,8,63868b445371672adc12c27d,0.33178011059956364,58.78048780487805,0.158,0.46809440341998343
2023,8,63868b445371672adc12c27e,0.33781011727161825,62.5609756097561,0.158,0.46809440341998343
2023,8,63868b445371672adc12c27f,-0.08018341967256329,52.19512195121951,0.158,0.46809440341998343
2023,8,63868b445371672adc12c280,0.22129971705548396,58.53658536585366,0.158,0.46809440341998343
2023,8,63868b445371672adc12c281,0.35011098991042605,62.19512195121951,0.158,0.46809440341998343
2023,8,63868b445371672adc12c282,0.281034389317267,59.51219512195122,0.158,0.46809440341998343
2023,8,63868b445371672adc12c283,0.0850368708934905,55.36585365853659,0.158,0.46809440341998343
2023,8,63868b445371672adc12c284,0.2587440635881782,59.02439024390244,0.158,0.46809440341998343
2023,8,63868b445371672adc12c285,-0.013864876626679984,51.34146341463415,0.158,0.46809440341998343
2023,5,63868b4d5371672adc12c299,-0.049004791451391,47.073170731707314,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c29a,-0.11680348888837107,42.68292682926829,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c29b,-0.0865282563571987,46.09756097560975,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c29c,0.05659450295132297,51.21951219512195,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c29d,0.16136014609339658,57.5609756097561,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c29e,0.14568109910968616,57.4390243902439,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c29f,0.18358229936377038,55.853658536585364,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a0,-0.067771430267729,47.68292682926829,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a2,0.25860081926593415,56.09756097560975,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a3,0.14133171920686258,55.73170731707317,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a4,0.07989193142419601,52.80487804878049,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a5,0.14963352053866988,51.951219512195124,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a6,-0.04906446123501278,47.19512195121951,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a7,0.01265567968278817,49.63414634146341,0.024,0.7037183071865049
2023,5,63868b4d5371672adc12c2a8,0.12067341369998708,49.26829268292683,0.024,0.7037183071865049
2023,8,63868b4d5371672adc12c299,0.2435717904628267,59.75609756097561,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c29a,0.27096481662907357,57.926829268292686,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c29b,0.1785478905030653,60.73170731707317,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c29c,0.17321158629371272,56.34146341463415,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c29d,0.3012413734007153,63.292682926829265,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c29e,0.25372135208437063,62.926829268292686,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c29f,0.2688532806056461,61.951219512195124,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a0,0.21764041743163975,57.80487804878049,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a2,0.32299588307616717,61.09756097560975,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a3,0.325026087937697,59.8780487804878,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a4,0.26708292361566904,61.46341463414634,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a5,0.2692013612421698,59.8780487804878,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a6,0.23445537554050436,59.26829268292683,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a7,0.2746228359451857,60.24390243902439,0.205,0.49438819555833513
2023,8,63868b4d5371672adc12c2a8,0.1808772005842964,60.97560975609756,0.205,0.49438819555833513
